# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database 
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2025-03-23 17:34:41 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08109900 Somerville Lk nr Somerville, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08109900
#            TS   parameter     statistic     Description
#        135358       62614     00001     Lake or reservoir water surface elevation above NGVD 1929, feet (Maximum)
#        135359       62614     00002     Lake or reservoir water surface elevation above NGVD 1929, feet (Minimum)
#        135360       62614     00003     Lake or reservoir water surface elevation above NGVD 1929, feet (Mean)
#        135361       62614     32400     Lake or reservoir water surface elevation above NGVD 1929, feet (Observation at midnight)
#        135362       00054     00001     Reservoir storage, acre-feet (Maximum)
#        135363       00054     00002     Reservoir storage, acre-feet (Minimum)
#        135364       00054     00003     Reservoir storage, acre-feet (Mean)
#        135365       00054     32400     Reservoir storage, acre-feet (Observation at midnight)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	135358_62614_00001	135358_62614_00001_cd	135359_62614_00002	135359_62614_00002_cd	135360_62614_00003	135360_62614_00003_cd	135361_62614_32400	135361_62614_32400_cd	135362_00054_00001	135362_00054_00001_cd	135363_00054_00002	135363_00054_00002_cd	135364_00054_00003	135364_00054_00003_cd	135365_00054_32400	135365_00054_32400_cd
USGS	08109900	1999-11-01							236.67	A							140700	A
USGS	08109900	1999-11-02							236.64	A							140300	A
USGS	08109900	1999-11-03							236.62	A							140100	A
USGS	08109900	1999-11-04							236.61	A							140000	A
USGS	08109900	1999-11-05							236.61	A							140000	A
USGS	08109900	1999-11-06							236.62	A							140100	A
USGS	08109900	1999-11-07							236.62	A							140100	A
USGS	08109900	1999-11-08							236.61	A							140100	A
USGS	08109900	1999-11-09							236.61	A							140000	A
USGS	08109900	1999-11-10							236.61	A							140000	A
USGS	08109900	1999-11-11							236.62	A							140000	A
USGS	08109900	1999-11-12							236.62	A							140000	A
USGS	08109900	1999-11-13							236.61	A							140000	A
USGS	08109900	1999-11-14							236.61	A							140000	A
USGS	08109900	1999-11-15							236.60	A							139900	A
USGS	08109900	1999-11-16							236.60	A							139900	A
USGS	08109900	1999-11-17							236.59	A							139800	A
USGS	08109900	1999-11-18							236.58	A							139700	A
USGS	08109900	1999-11-19							236.58	A							139700	A
USGS	08109900	1999-11-20							236.57	A							139500	A
USGS	08109900	1999-11-21							236.57	A							139500	A
USGS	08109900	1999-11-22							236.58	A							139700	A
USGS	08109900	1999-11-23							236.57	A							139500	A
USGS	08109900	1999-11-24							236.59	A							139700	A
USGS	08109900	1999-11-25							236.57	A							139500	A
USGS	08109900	1999-11-26							236.57	A							139400	A
USGS	08109900	1999-11-27							236.55	A							139300	A
USGS	08109900	1999-11-28							236.54	A							139300	A
USGS	08109900	1999-11-29							236.54	A							139100	A
USGS	08109900	1999-11-30							236.52	A							139100	A
USGS	08109900	1999-12-01							236.52	A							139000	A
USGS	08109900	1999-12-02							236.54	A							139000	A
USGS	08109900	1999-12-03							236.53	A							138900	A
USGS	08109900	1999-12-04															139000	A
USGS	08109900	1999-12-05															138900	A
USGS	08109900	1999-12-06															138900	A
USGS	08109900	1999-12-07															138800	A
USGS	08109900	1999-12-08							236.51	A							138900	A
USGS	08109900	1999-12-09							236.51	A							139000	A
USGS	08109900	1999-12-10							236.51	A							138800	A
USGS	08109900	1999-12-11							236.52	A							139000	A
USGS	08109900	1999-12-12							236.58	A							139700	A
USGS	08109900	1999-12-13							236.55	A							139300	A
USGS	08109900	1999-12-14							236.54	A							139300	A
USGS	08109900	1999-12-15							236.52	A							139100	A
USGS	08109900	1999-12-16							236.51	A							139000	A
USGS	08109900	1999-12-17							236.52	A							139000	A
USGS	08109900	1999-12-18							236.52	A							139000	A
USGS	08109900	1999-12-19							236.52	A							139000	A
USGS	08109900	1999-12-20							236.52	A							139100	A
USGS	08109900	1999-12-21							236.52	A							139000	A
USGS	08109900	1999-12-22							236.51	A							138900	A
USGS	08109900	1999-12-23							236.51	A							138900	A
USGS	08109900	1999-12-24							236.51	A							138900	A
USGS	08109900	1999-12-25							236.50	A							138800	A
USGS	08109900	1999-12-26							236.51	A							138900	A
USGS	08109900	1999-12-27							236.50	A							138900	A
USGS	08109900	1999-12-28							236.51	A							138900	A
USGS	08109900	1999-12-29							236.51	A							138900	A
USGS	08109900	1999-12-30							236.50	A							138800	A
USGS	08109900	1999-12-31							236.50	A							138800	A
USGS	08109900	2000-01-01							236.51	A							138900	A
USGS	08109900	2000-01-02							236.52	A							139100	A
USGS	08109900	2000-01-03							236.52	A							138800	A
USGS	08109900	2000-01-04							236.48	A							138600	A
USGS	08109900	2000-01-05							236.46	A							138400	A
USGS	08109900	2000-01-06							236.50	A							138700	A
USGS	08109900	2000-01-07							236.58	A							140000	A
USGS	08109900	2000-01-08							236.71	A							141000	A
USGS	08109900	2000-01-09							236.74	A							141200	A
USGS	08109900	2000-01-10							236.76	A							141400	A
USGS	08109900	2000-01-11							236.76	A							141500	A
USGS	08109900	2000-01-12							236.79	A							141900	A
USGS	08109900	2000-01-13							236.76	A							141700	A
USGS	08109900	2000-01-14							236.77	A							141700	A
USGS	08109900	2000-01-15							236.77	A							141700	A
USGS	08109900	2000-01-16							236.78	A							141800	A
USGS	08109900	2000-01-17							236.79	A							141900	A
USGS	08109900	2000-01-18							236.80	A							142000	A
USGS	08109900	2000-01-19							236.77	A							141900	A
USGS	08109900	2000-01-20							236.77	A							141700	A
USGS	08109900	2000-01-21							236.77	A							141700	A
USGS	08109900	2000-01-22							236.77	A							141800	A
USGS	08109900	2000-01-23							236.78	A							141700	A
USGS	08109900	2000-01-24							236.76	A							141500	A
USGS	08109900	2000-01-25							236.74	A							141300	A
USGS	08109900	2000-01-26							236.71	A							141000	A
USGS	08109900	2000-01-27							236.83	A							142200	A
USGS	08109900	2000-01-28							236.80	A							142100	A
USGS	08109900	2000-01-29							236.79	A							141900	A
USGS	08109900	2000-01-30							236.78	A							141800	A
USGS	08109900	2000-01-31							236.79	A							141900	A
USGS	08109900	2000-02-01							236.80	A							142000	A
USGS	08109900	2000-02-02							236.81	A							142100	A
USGS	08109900	2000-02-03							236.81	A							142200	A
USGS	08109900	2000-02-04							236.81	A							142100	A
USGS	08109900	2000-02-05							236.81	A							142100	A
USGS	08109900	2000-02-06							236.81	A							142100	A
USGS	08109900	2000-02-07							236.83	A							142200	A
USGS	08109900	2000-02-08							236.82	A							142300	A
USGS	08109900	2000-02-09							236.84	A							142400	A
USGS	08109900	2000-02-10							236.84	A							142500	A
USGS	08109900	2000-02-11							236.84	A							142400	A
USGS	08109900	2000-02-12							236.84	A							142400	A
USGS	08109900	2000-02-13							236.85	A							142600	A
USGS	08109900	2000-02-14							236.85	A							142500	A
USGS	08109900	2000-02-15							236.86	A							142600	A
USGS	08109900	2000-02-16							236.87	A							142600	A
USGS	08109900	2000-02-17							236.88	A							142800	A
USGS	08109900	2000-02-18							236.87	A							142700	A
USGS	08109900	2000-02-19							236.86	A							142600	A
USGS	08109900	2000-02-20							236.86	A							142500	A
USGS	08109900	2000-02-21							236.84	A							142400	A
USGS	08109900	2000-02-22							236.92	A							143500	A
USGS	08109900	2000-02-23							236.94	A							143500	A
USGS	08109900	2000-02-24							236.92	A							143400	A
USGS	08109900	2000-02-25							236.95	A							143600	A
USGS	08109900	2000-02-26							236.96	A							143700	A
USGS	08109900	2000-02-27							236.95	A							143600	A
USGS	08109900	2000-02-28							236.94	A							143500	A
USGS	08109900	2000-02-29							236.82	A							142200	A
USGS	08109900	2000-03-01							236.59	A							140000	A
USGS	08109900	2000-03-02							236.40	A							138000	A
USGS	08109900	2000-03-03							236.17	A							135500	A
USGS	08109900	2000-03-04							235.93	A							133000	A
USGS	08109900	2000-03-05							235.72	A							130800	A
USGS	08109900	2000-03-06							235.51	A							128700	A
USGS	08109900	2000-03-07							235.28	A							126600	A
USGS	08109900	2000-03-08							235.08	A							124500	A
USGS	08109900	2000-03-09							234.86	A							122300	A
USGS	08109900	2000-03-10							234.76	A							121100	A
USGS	08109900	2000-03-11							234.47	A							118400	A
USGS	08109900	2000-03-12							234.22	A							116200	A
USGS	08109900	2000-03-13							234.13	A							115200	A
USGS	08109900	2000-03-14							234.19	A							115700	A
USGS	08109900	2000-03-15							234.22	A							116100	A
USGS	08109900	2000-03-16							234.22	A							116300	A
USGS	08109900	2000-03-17							234.37	A							117500	A
USGS	08109900	2000-03-18							234.45	A							118400	A
USGS	08109900	2000-03-19							234.50	A							118700	A
USGS	08109900	2000-03-20							234.48	A							118600	A
USGS	08109900	2000-03-21							234.52	A							118900	A
USGS	08109900	2000-03-22							234.51	A							118900	A
USGS	08109900	2000-03-23							234.55	A							119200	A
USGS	08109900	2000-03-24							234.57	A							119300	A
USGS	08109900	2000-03-25							234.58	A							119400	A
USGS	08109900	2000-03-26							234.59	A							119600	A
USGS	08109900	2000-03-27							234.58	A							119400	A
USGS	08109900	2000-03-28							234.57	A							119400	A
USGS	08109900	2000-03-29							234.60	A							119600	A
USGS	08109900	2000-03-30							234.56	A							119300	A
USGS	08109900	2000-03-31							234.56	A							119200	A
USGS	08109900	2000-04-01							234.60	A							119800	A
USGS	08109900	2000-04-02							234.65	A							120200	A
USGS	08109900	2000-04-03							234.71	A							120700	A
USGS	08109900	2000-04-04							234.70	A							120700	A
USGS	08109900	2000-04-05							234.70	A							120700	A
USGS	08109900	2000-04-06							234.71	A							120800	A
USGS	08109900	2000-04-07							234.68	A							120800	A
USGS	08109900	2000-04-08							234.69	A							120500	A
USGS	08109900	2000-04-09							234.67	A							120400	A
USGS	08109900	2000-04-10							234.67	A							120400	A
USGS	08109900	2000-04-11							234.67	A							120400	A
USGS	08109900	2000-04-12							234.75	A							121000	A
USGS	08109900	2000-04-13							234.76	A							121200	A
USGS	08109900	2000-04-14							234.78	A							121400	A
USGS	08109900	2000-04-15							234.79	A							121600	A
USGS	08109900	2000-04-16							234.82	A							121800	A
USGS	08109900	2000-04-17							234.81	A							121800	A
USGS	08109900	2000-04-18							234.82	A							121900	A
USGS	08109900	2000-04-19							234.81	A							121800	A
USGS	08109900	2000-04-20							234.81	A							121700	A
USGS	08109900	2000-04-21							234.80	A							121500	A
USGS	08109900	2000-04-22							234.76	A							121400	A
USGS	08109900	2000-04-23							234.78	A							121300	A
USGS	08109900	2000-04-24							234.74	A							121200	A
USGS	08109900	2000-04-25							234.74	A							121000	A
USGS	08109900	2000-04-26							234.74	A							121100	A
USGS	08109900	2000-04-27							234.73	A							120900	A
USGS	08109900	2000-04-28							234.71	A							120800	A
USGS	08109900	2000-04-29							234.70	A							120700	A
USGS	08109900	2000-04-30							234.69	A							120500	A
USGS	08109900	2000-05-01							234.88	A							122600	A
USGS	08109900	2000-05-02							235.04	A							124100	A
USGS	08109900	2000-05-03							235.16	A							125200	A
USGS	08109900	2000-05-04							235.28	A							126300	A
USGS	08109900	2000-05-05							235.36	A							127200	A
USGS	08109900	2000-05-06							235.48	A							128400	A
USGS	08109900	2000-05-07							235.60	A							129600	A
USGS	08109900	2000-05-08							235.65	A							130100	A
USGS	08109900	2000-05-09							235.67	A							130400	A
USGS	08109900	2000-05-10							235.67	A							130400	A
USGS	08109900	2000-05-11							235.68	A							130400	A
USGS	08109900	2000-05-12							235.75	A							131200	A
USGS	08109900	2000-05-13							235.76	A							131200	A
USGS	08109900	2000-05-14							235.74	A							131100	A
USGS	08109900	2000-05-15							235.74	A							131000	A
USGS	08109900	2000-05-16							235.74	A							130900	A
USGS	08109900	2000-05-17							235.70	A							130800	A
USGS	08109900	2000-05-18							235.70	A							130600	A
USGS	08109900	2000-05-19							235.77	A							131200	A
USGS	08109900	2000-05-20							235.83	A							131800	A
USGS	08109900	2000-05-21							235.85	A							132100	A
USGS	08109900	2000-05-22							235.88	A							132400	A
USGS	08109900	2000-05-23							235.91	A							132700	A
USGS	08109900	2000-05-24							235.93	A							132900	A
USGS	08109900	2000-05-25							235.94	A							132900	A
USGS	08109900	2000-05-26							235.93	A							132800	A
USGS	08109900	2000-05-27							235.92	A							133100	A
USGS	08109900	2000-05-28							235.94	A							133000	A
USGS	08109900	2000-05-29							235.93	A							132900	A
USGS	08109900	2000-05-30							235.92	A							132800	A
USGS	08109900	2000-05-31							235.90	A							132600	A
USGS	08109900	2000-06-01							235.90	A							132600	A
USGS	08109900	2000-06-02							235.89	A							132400	A
USGS	08109900	2000-06-03							235.88	A							132400	A
USGS	08109900	2000-06-04							235.92	A							132700	A
USGS	08109900	2000-06-05							235.91	A							132700	A
USGS	08109900	2000-06-06							235.88	A							132400	A
USGS	08109900	2000-06-07							235.87	A							132300	A
USGS	08109900	2000-06-08							235.86	A							132200	A
USGS	08109900	2000-06-09							235.94	A							133000	A
USGS	08109900	2000-06-10							236.07	A							134500	A
USGS	08109900	2000-06-11							236.24	A							136000	A
USGS	08109900	2000-06-12							236.34	A							137100	A
USGS	08109900	2000-06-13							236.38	A							137600	A
USGS	08109900	2000-06-14							236.41	A							137800	A
USGS	08109900	2000-06-15							236.41	A							137800	A
USGS	08109900	2000-06-16							236.40	A							137700	A
USGS	08109900	2000-06-17							236.45	A							138200	A
USGS	08109900	2000-06-18							236.45	A							138300	A
USGS	08109900	2000-06-19							236.45	A							138300	A
USGS	08109900	2000-06-20							236.46	A							138500	A
USGS	08109900	2000-06-21							236.46	A							138400	A
USGS	08109900	2000-06-22							236.45	A							138300	A
USGS	08109900	2000-06-23							236.43	A							138100	A
USGS	08109900	2000-06-24							236.40	A							137900	A
USGS	08109900	2000-06-25							236.40	A							137800	A
USGS	08109900	2000-06-26							236.39	A							137600	A
USGS	08109900	2000-06-27							236.37	A							137600	A
USGS	08109900	2000-06-28							236.36	A							137400	A
USGS	08109900	2000-06-29							236.33	A							137000	A
USGS	08109900	2000-06-30							236.32	A							137000	A
USGS	08109900	2000-07-01							236.30	A							136700	A
USGS	08109900	2000-07-02							236.28	A							136500	A
USGS	08109900	2000-07-03							236.25	A							136200	A
USGS	08109900	2000-07-04							236.22	A							136000	A
USGS	08109900	2000-07-05							236.20	A							135800	A
USGS	08109900	2000-07-06							236.20	A							135700	A
USGS	08109900	2000-07-07							236.18	A							135400	A
USGS	08109900	2000-07-08							236.16	A							135200	A
USGS	08109900	2000-07-09							236.13	A							135000	A
USGS	08109900	2000-07-10							236.11	A							134700	A
USGS	08109900	2000-07-11							236.07	A							134500	A
USGS	08109900	2000-07-12							236.06	A							134200	A
USGS	08109900	2000-07-13							236.03	A							134000	A
USGS	08109900	2000-07-14							236.02	A							133800	A
USGS	08109900	2000-07-15							236.00	A							133500	A
USGS	08109900	2000-07-16							235.96	A							133200	A
USGS	08109900	2000-07-17							235.93	A							132900	A
USGS	08109900	2000-07-18							235.92	A							132800	A
USGS	08109900	2000-07-19							235.86	A							132100	A
USGS	08109900	2000-07-20							235.74	A							131000	A
USGS	08109900	2000-07-21							235.63	A							129900	A
USGS	08109900	2000-07-22							235.52	A							128800	A
USGS	08109900	2000-07-23							235.39	A							127700	A
USGS	08109900	2000-07-24							235.28	A							126400	A
USGS	08109900	2000-07-25							235.18	A							125400	A
USGS	08109900	2000-07-26							235.07	A							124300	A
USGS	08109900	2000-07-27							234.96	A							123300	A
USGS	08109900	2000-07-28							234.88	A							122400	A
USGS	08109900	2000-07-29							234.80	A							121500	A
USGS	08109900	2000-07-30							234.72	A							120800	A
USGS	08109900	2000-07-31							234.62	A							119900	A
USGS	08109900	2000-08-01							234.54	A							119100	A
USGS	08109900	2000-08-02							234.46	A							118300	A
USGS	08109900	2000-08-03							234.38	A							117600	A
USGS	08109900	2000-08-04							234.30	A							116900	A
USGS	08109900	2000-08-05							234.22	A							116100	A
USGS	08109900	2000-08-06							234.13	A							115200	A
USGS	08109900	2000-08-07							234.04	A							114400	A
USGS	08109900	2000-08-08							233.97	A							113700	A
USGS	08109900	2000-08-09							233.90	A							113000	A
USGS	08109900	2000-08-10							233.83	A							112400	A
USGS	08109900	2000-08-11							233.77	A							111700	A
USGS	08109900	2000-08-12							233.71	A							111300	A
USGS	08109900	2000-08-13							233.64	A							110600	A
USGS	08109900	2000-08-14							233.59	A							110100	A
USGS	08109900	2000-08-15							233.55	A							109700	A
USGS	08109900	2000-08-16							233.50	A							109300	A
USGS	08109900	2000-08-17							233.43	A							108700	A
USGS	08109900	2000-08-18							233.38	A							108200	A
USGS	08109900	2000-08-19							233.31	A							107500	A
USGS	08109900	2000-08-20							233.24	A							107000	A
USGS	08109900	2000-08-21							233.21	A							106700	A
USGS	08109900	2000-08-22							233.20	A							106600	A
USGS	08109900	2000-08-23							233.18	A							106400	A
USGS	08109900	2000-08-24							233.16	A							106300	A
USGS	08109900	2000-08-25							233.16	A							106200	A
USGS	08109900	2000-08-26							233.14	A							106100	A
USGS	08109900	2000-08-27							233.11	A							105800	A
USGS	08109900	2000-08-28							233.10	A							105700	A
USGS	08109900	2000-08-29							233.08	A							105500	A
USGS	08109900	2000-08-30							233.08	A							105300	A
USGS	08109900	2000-08-31							233.08	A							105500	A
