# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database 
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-12-30 09:17:43 EST       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08064550 Richland-Chambers Res nr Kerens, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08064550
#            TS   parameter     statistic     Description
#        133900       00054     00001     Reservoir storage, acre-feet (Maximum)
#        133901       00054     00002     Reservoir storage, acre-feet (Minimum)
#        133902       00054     00003     Reservoir storage, acre-feet (Mean)
#        133903       00054     32400     Reservoir storage, acre-feet (Observation at midnight)
#        133904       62614     00001     Lake or reservoir water surface elevation above NGVD 1929, feet (Maximum)
#        133905       62614     00002     Lake or reservoir water surface elevation above NGVD 1929, feet (Minimum)
#        133906       62614     00003     Lake or reservoir water surface elevation above NGVD 1929, feet (Mean)
#        133907       62614     32400     Lake or reservoir water surface elevation above NGVD 1929, feet (Observation at midnight)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	133900_00054_00001	133900_00054_00001_cd	133901_00054_00002	133901_00054_00002_cd	133902_00054_00003	133902_00054_00003_cd	133904_62614_00001	133904_62614_00001_cd	133905_62614_00002	133905_62614_00002_cd	133906_62614_00003	133906_62614_00003_cd
USGS	08064550	2013-09-27	733800	A	732400	A	732900	A	305.17	A	305.13	A	305.14	A
USGS	08064550	2013-09-28	734700	A	730400	A	732500	A	305.20	A	305.07	A	305.13	A
USGS	08064550	2013-09-29	734700	A	734700	A	734700	A	305.20	A	305.20	A	305.20	A
USGS	08064550	2013-09-30	734700	A	734100	A	734300	A	305.20	A	305.18	A	305.19	A
USGS	08064550	2013-10-01	734100	A	733400	A	733700	A	305.18	A	305.16	A	305.17	A
USGS	08064550	2013-10-02	733400	A	731400	A	732700	A	305.16	A	305.10	A	305.14	A
USGS	08064550	2013-10-03	732800	A	732100	A	732300	A	305.14	A	305.12	A	305.13	A
USGS	08064550	2013-10-04	732100	A	730800	A	731400	A	305.12	A	305.08	A	305.10	A
USGS	08064550	2013-10-05	730800	A	726800	A	729300	A	305.08	A	304.96	A	305.04	A
USGS	08064550	2013-10-06	728400	A	725800	A	727200	A	305.01	A	304.93	A	304.97	A
USGS	08064550	2013-10-07	726400	A	725100	A	725800	A	304.95	A	304.91	A	304.93	A
USGS	08064550	2013-10-08	725100	A	723800	A	724300	A	304.91	A	304.87	A	304.88	A
USGS	08064550	2013-10-09	723800	A	722400	A	723100	A	304.87	A	304.83	A	304.85	A
USGS	08064550	2013-10-10	723100	A	721400	A	722200	A	304.85	A	304.80	A	304.82	A
USGS	08064550	2013-10-11	722800	A	720100	A	721400	A	304.84	A	304.76	A	304.80	A
USGS	08064550	2013-10-12	724100	A	719500	A	721000	A	304.88	A	304.74	A	304.79	A
USGS	08064550	2013-10-13	722400	A	720800	A	721300	A	304.83	A	304.78	A	304.80	A
USGS	08064550	2013-10-14	723100	A	720800	A	721400	A	304.85	A	304.78	A	304.80	A
USGS	08064550	2013-10-15	722400	A	719500	A	721400	A	304.83	A	304.74	A	304.80	A
USGS	08064550	2013-10-16	726800	A	720500	A	725200	A	304.96	A	304.77	A	304.91	A
USGS	08064550	2013-10-17	729800	A	726800	A	728200	A	305.05	A	304.96	A	305.00	A
USGS	08064550	2013-10-18	732400	A	729800	A	731500	A	305.13	A	305.05	A	305.10	A
USGS	08064550	2013-10-19	732400	A	731100	A	732300	A	305.13	A	305.09	A	305.13	A
USGS	08064550	2013-10-20	732800	A	732400	A	732600	A	305.14	A	305.13	A	305.14	A
USGS	08064550	2013-10-21	732800	A	730100	A	732300	A	305.14	A	305.06	A	305.13	A
USGS	08064550	2013-10-22	731800	A	731400	A	731700	A	305.11	A	305.10	A	305.11	A
USGS	08064550	2013-10-23	731800	A	731100	A	731300	A	305.11	A	305.09	A	305.10	A
USGS	08064550	2013-10-24	731400	A	730400	A	730800	A	305.10	A	305.07	A	305.08	A
USGS	08064550	2013-10-25	730400	A	728800	A	729400	A	305.07	A	305.02	A	305.04	A
USGS	08064550	2013-10-26	729400	A	727100	A	728800	A	305.04	A	304.97	A	305.02	A
USGS	08064550	2013-10-27	731400	A	728100	A	730400	A	305.10	A	305.00	A	305.07	A
USGS	08064550	2013-10-28	730400	A	729800	A	730100	A	305.07	A	305.05	A	305.06	A
USGS	08064550	2013-10-29	730100	A	728800	A	729400	A	305.06	A	305.02	A	305.04	A
USGS	08064550	2013-10-30	748000	A	728800	A	734900	A	305.60	A	305.02	A	305.20	A
USGS	08064550	2013-10-31	759700	A	747700	A	755700	A	305.95	A	305.59	A	305.83	A
USGS	08064550	2013-11-01	767300	A	759700	A	763900	A	306.18	A	305.95	A	306.08	A
USGS	08064550	2013-11-02	769300	A	766300	A	768400	A	306.24	A	306.15	A	306.21	A
USGS	08064550	2013-11-03	770700	A	769300	A	769700	A	306.28	A	306.24	A	306.25	A
USGS	08064550	2013-11-04	771300	A	769000	A	769900	A	306.30	A	306.23	A	306.26	A
USGS	08064550	2013-11-05	773300	A	770000	A	772000	A	306.36	A	306.26	A	306.32	A
USGS	08064550	2013-11-06	776000	A	772700	A	774500	A	306.44	A	306.34	A	306.39	A
USGS	08064550	2013-11-07	777300	A	775600	A	776500	A	306.48	A	306.43	A	306.45	A
USGS	08064550	2013-11-08	778300	A	777300	A	777800	A	306.51	A	306.48	A	306.49	A
USGS	08064550	2013-11-09	778300	A	778000	A	778000	A	306.51	A	306.50	A	306.50	A
USGS	08064550	2013-11-10	778000	A	777300	A	777400	A	306.50	A	306.48	A	306.48	A
USGS	08064550	2013-11-11	777600	A	777300	A	777300	A	306.49	A	306.48	A	306.48	A
USGS	08064550	2013-11-12	777300	A	774000	A	775700	A	306.48	A	306.38	A	306.43	A
USGS	08064550	2013-11-13	775600	A	774600	A	775100	A	306.43	A	306.40	A	306.41	A
USGS	08064550	2013-11-14	775000	A	773600	A	774400	A	306.41	A	306.37	A	306.39	A
USGS	08064550	2013-11-15	774300	A	772700	A	773400	A	306.39	A	306.34	A	306.36	A
USGS	08064550	2013-11-16	774300	A	772700	A	773400	A	306.39	A	306.34	A	306.36	A
USGS	08064550	2013-11-17	774600	A	772000	A	773100	A	306.40	A	306.32	A	306.35	A
USGS	08064550	2013-11-18	772300	A	771000	A	771700	A	306.33	A	306.29	A	306.31	A
USGS	08064550	2013-11-19	771700	A	770000	A	770900	A	306.31	A	306.26	A	306.29	A
USGS	08064550	2013-11-20	770700	A	769000	A	770000	A	306.28	A	306.23	A	306.26	A
USGS	08064550	2013-11-21	770300	A	769000	A	769400	A	306.27	A	306.23	A	306.24	A
USGS	08064550	2013-11-22	779000	A	768300	A	774900	A	306.53	A	306.21	A	306.41	A
USGS	08064550	2013-11-23	783600	A	779000	A	782500	A	306.67	A	306.53	A	306.64	A
USGS	08064550	2013-11-24	785900	A	783600	A	784700	A	306.74	A	306.67	A	306.70	A
USGS	08064550	2013-11-25	790900	A	785900	A	788700	A	306.89	A	306.74	A	306.82	A
USGS	08064550	2013-11-26	796900	A	790900	A	793700	A	307.06	A	306.89	A	306.97	A
USGS	08064550	2013-11-27	800800	A	796500	A	799300	A	307.16	A	307.05	A	307.12	A
USGS	08064550	2013-11-28	801900	A	800800	A	801600	A	307.19	A	307.16	A	307.18	A
USGS	08064550	2013-11-29	802700	A	801900	A	802300	A	307.21	A	307.19	A	307.20	A
USGS	08064550	2013-11-30	803100	A	802300	A	802800	A	307.22	A	307.20	A	307.21	A
USGS	08064550	2013-12-01	804300	A	802300	A	802900	A	307.25	A	307.20	A	307.21	A
USGS	08064550	2013-12-02	802700	A	802300	A	802500	A	307.21	A	307.20	A	307.20	A
USGS	08064550	2013-12-03	803100	A	802300	A	802600	A	307.22	A	307.20	A	307.21	A
USGS	08064550	2013-12-04	803100	A	801200	A	802400	A	307.22	A	307.17	A	307.20	A
USGS	08064550	2013-12-05	802300	A	799600	A	800500	A	307.20	A	307.13	A	307.15	A
USGS	08064550	2013-12-06	803100	A	799600	A	800900	A	307.22	A	307.13	A	307.16	A
USGS	08064550	2013-12-07	801200	A	800400	A	801000	A	307.17	A	307.15	A	307.17	A
USGS	08064550	2013-12-08	801900	A	801200	A	801700	A	307.19	A	307.17	A	307.18	A
USGS	08064550	2013-12-09	801900	A	800800	A	801400	A	307.19	A	307.16	A	307.18	A
USGS	08064550	2013-12-10	801500	A	800800	A	801300	A	307.18	A	307.16	A	307.17	A
USGS	08064550	2013-12-11	801500	A	801200	A	801500	A	307.18	A	307.17	A	307.18	A
USGS	08064550	2013-12-12	801200	A	801200	A	801200	A	307.17	A	307.17	A	307.17	A
USGS	08064550	2013-12-13	802300	A	801200	A	801700	A	307.20	A	307.17	A	307.18	A
USGS	08064550	2013-12-14	802700	A	800000	A	801500	A	307.21	A	307.14	A	307.18	A
USGS	08064550	2013-12-15	801200	A	800800	A	801200	A	307.17	A	307.16	A	307.17	A
USGS	08064550	2013-12-16	801500	A	801200	A	801200	A	307.18	A	307.17	A	307.17	A
USGS	08064550	2013-12-17	801200	A	800400	A	800600	A	307.17	A	307.15	A	307.16	A
USGS	08064550	2013-12-18	800800	A	800400	A	800400	A	307.16	A	307.15	A	307.15	A
USGS	08064550	2013-12-19	801500	A	800000	A	800600	A	307.18	A	307.14	A	307.15	A
USGS	08064550	2013-12-20	802300	A	798800	A	800200	A	307.20	A	307.11	A	307.14	A
USGS	08064550	2013-12-21	807000	A	798100	A	803100	A	307.32	A	307.09	A	307.22	A
USGS	08064550	2013-12-22	811600	A	805800	A	808700	A	307.44	A	307.29	A	307.37	A
USGS	08064550	2013-12-23	818200	A	811600	A	815200	A	307.61	A	307.44	A	307.53	A
USGS	08064550	2013-12-24	822000	A	818200	A	819900	A	307.71	A	307.61	A	307.66	A
USGS	08064550	2013-12-25	822800	A	820500	A	821800	A	307.73	A	307.67	A	307.70	A
USGS	08064550	2013-12-26	822800	A	821600	A	822600	A	307.73	A	307.70	A	307.72	A
USGS	08064550	2013-12-27	823200	A	822800	A	823100	A	307.74	A	307.73	A	307.74	A
USGS	08064550	2013-12-28	824000	A	823200	A	823500	A	307.76	A	307.74	A	307.75	A
USGS	08064550	2013-12-29	824700	A	821300	A	823400	A	307.78	A	307.69	A	307.75	A
USGS	08064550	2013-12-30	823600	A	822400	A	823100	A	307.75	A	307.72	A	307.74	A
USGS	08064550	2013-12-31	824300	A	822400	A	823100	A	307.77	A	307.72	A	307.74	A
USGS	08064550	2014-01-01	825500	A	821300	A	823500	A	307.80	A	307.69	A	307.75	A
USGS	08064550	2014-01-02	823600	A	820900	A	822000	A	307.75	A	307.68	A	307.71	A
USGS	08064550	2014-01-03	823600	A	821600	A	822300	A	307.75	A	307.70	A	307.72	A
USGS	08064550	2014-01-04	825100	A	821300	A	822700	A	307.79	A	307.69	A	307.73	A
USGS	08064550	2014-01-05	824000	A	818200	A	821000	A	307.76	A	307.61	A	307.68	A
USGS	08064550	2014-01-06	822000	A	818900	A	820600	A	307.71	A	307.63	A	307.67	A
USGS	08064550	2014-01-07	822400	A	820900	A	821600	A	307.72	A	307.68	A	307.70	A
USGS	08064550	2014-01-08	822400	A	820900	A	821500	A	307.72	A	307.68	A	307.70	A
USGS	08064550	2014-01-09	822400	A	820900	A	821900	A	307.72	A	307.68	A	307.71	A
USGS	08064550	2014-01-10	827400	A	822400	A	824600	A	307.85	A	307.72	A	307.78	A
USGS	08064550	2014-01-11	828600	A	826300	A	827500	A	307.88	A	307.82	A	307.85	A
USGS	08064550	2014-01-12	831700	A	828200	A	830000	A	307.96	A	307.87	A	307.92	A
USGS	08064550	2014-01-13	831700	A	829000	A	830600	A	307.96	A	307.89	A	307.93	A
USGS	08064550	2014-01-14	831700	A	828600	A	830800	A	307.96	A	307.88	A	307.94	A
USGS	08064550	2014-01-15	832800	A	830100	A	831300	A	307.99	A	307.92	A	307.95	A
USGS	08064550	2014-01-16	832100	A	830900	A	831600	A	307.97	A	307.94	A	307.96	A
USGS	08064550	2014-01-17	832100	A	830500	A	831500	A	307.97	A	307.93	A	307.96	A
USGS	08064550	2014-01-18	833200	A	831300	A	832100	A	308.00	A	307.95	A	307.97	A
USGS	08064550	2014-01-19	832100	A	831700	A	831700	A	307.97	A	307.96	A	307.96	A
USGS	08064550	2014-01-20	833200	A	829400	A	831900	A	308.00	A	307.90	A	307.97	A
USGS	08064550	2014-01-21	832500	A	829400	A	831500	A	307.98	A	307.90	A	307.96	A
USGS	08064550	2014-01-22	832800	A	831300	A	832000	A	307.99	A	307.95	A	307.97	A
USGS	08064550	2014-01-23	831300	A	827800	A	830200	A	307.95	A	307.86	A	307.92	A
USGS	08064550	2014-01-24	832500	A	830100	A	831100	A	307.98	A	307.92	A	307.95	A
USGS	08064550	2014-01-25	832100	A	830900	A	831300	A	307.97	A	307.94	A	307.95	A
USGS	08064550	2014-01-26	832500	A	830900	A	831500	A	307.98	A	307.94	A	307.95	A
USGS	08064550	2014-01-27	831300	A	827800	A	829800	A	307.95	A	307.86	A	307.91	A
USGS	08064550	2014-01-28	830500	A	829000	A	829800	A	307.93	A	307.89	A	307.91	A
USGS	08064550	2014-01-29	831700	A	830100	A	830600	A	307.96	A	307.92	A	307.93	A
USGS	08064550	2014-01-30	832500	A	830100	A	831200	A	307.98	A	307.92	A	307.95	A
USGS	08064550	2014-01-31	831700	A	829800	A	831100	A	307.96	A	307.91	A	307.94	A
USGS	08064550	2014-02-01	832100	A	829800	A	831100	A	307.97	A	307.91	A	307.94	A
USGS	08064550	2014-02-02	831700	A	829800	A	830900	A	307.96	A	307.91	A	307.94	A
USGS	08064550	2014-02-03	832100	A	831300	A	831500	A	307.97	A	307.95	A	307.96	A
USGS	08064550	2014-02-04	832500	A	830900	A	832100	A	307.98	A	307.94	A	307.97	A
USGS	08064550	2014-02-05	832500	A	830100	A	831600	A	307.98	A	307.92	A	307.96	A
USGS	08064550	2014-02-06	832100	A	830500	A	831600	A	307.97	A	307.93	A	307.96	A
USGS	08064550	2014-02-07	832500	A	831700	A	832000	A	307.98	A	307.96	A	307.97	A
USGS	08064550	2014-02-08	832500	A	832100	A	832400	A	307.98	A	307.97	A	307.98	A
USGS	08064550	2014-02-09	832800	A	832100	A	832500	A	307.99	A	307.97	A	307.98	A
USGS	08064550	2014-02-10	832500	A	831700	A	832000	A	307.98	A	307.96	A	307.97	A
USGS	08064550	2014-02-11	833600	A	831700	A	832700	A	308.01	A	307.96	A	307.99	A
USGS	08064550	2014-02-12	834000	A	833600	A	833900	A	308.02	A	308.01	A	308.02	A
USGS	08064550	2014-02-13	834400	A	834000	A	834200	A	308.03	A	308.02	A	308.03	A
USGS	08064550	2014-02-14	835500	A	832800	A	834500	A	308.06	A	307.99	A	308.03	A
USGS	08064550	2014-02-15	834400	A	834400	A	834400	A	308.03	A	308.03	A	308.03	A
USGS	08064550	2014-02-16	835200	A	834400	A	834700	A	308.05	A	308.03	A	308.04	A
USGS	08064550	2014-02-17	835500	A	834400	A	835000	A	308.06	A	308.03	A	308.05	A
USGS	08064550	2014-02-18	835900	A	834800	A	835500	A	308.07	A	308.04	A	308.06	A
USGS	08064550	2014-02-19	837100	A	835500	A	836000	A	308.10	A	308.06	A	308.07	A
USGS	08064550	2014-02-20	838600	A	835900	A	836800	A	308.14	A	308.07	A	308.09	A
USGS	08064550	2014-02-21	835900	A	835900	A	835900	A	308.07	A	308.07	A	308.07	A
USGS	08064550	2014-02-22	835900	A	835200	A	835700	A	308.07	A	308.05	A	308.06	A
USGS	08064550	2014-02-23	835500	A	834400	A	835000	A	308.06	A	308.03	A	308.05	A
USGS	08064550	2014-02-24	834400	A	834000	A	834300	A	308.03	A	308.02	A	308.03	A
USGS	08064550	2014-02-25	834000	A	832100	A	833600	A	308.02	A	307.97	A	308.01	A
USGS	08064550	2014-02-26	833200	A	831300	A	832300	A	308.00	A	307.95	A	307.98	A
USGS	08064550	2014-02-27	832500	A	832100	A	832300	A	307.98	A	307.97	A	307.98	A
USGS	08064550	2014-02-28	834400	A	831300	A	832200	A	308.03	A	307.95	A	307.97	A
USGS	08064550	2014-03-01	832100	A	830900	A	831400	A	307.97	A	307.94	A	307.95	A
USGS	08064550	2014-03-02	835200	A	827400	A	831300	A	308.05	A	307.85	A	307.95	A
USGS	08064550	2014-03-03	832500	A	830500	A	831700	A	307.98	A	307.93	A	307.96	A
USGS	08064550	2014-03-04	832100	A	830900	A	831500	A	307.97	A	307.94	A	307.96	A
USGS	08064550	2014-03-05	832100	A	829800	A	831000	A	307.97	A	307.91	A	307.94	A
USGS	08064550	2014-03-06	830900	A	829800	A	830200	A	307.94	A	307.91	A	307.92	A
USGS	08064550	2014-03-07	830900	A	829400	A	830100	A	307.94	A	307.90	A	307.92	A
USGS	08064550	2014-03-08	830900	A	827800	A	829200	A	307.94	A	307.86	A	307.90	A
USGS	08064550	2014-03-09	829000	A	827800	A	828600	A	307.89	A	307.86	A	307.88	A
USGS	08064550	2014-03-10	829000	A	828200	A	828500	A	307.89	A	307.87	A	307.88	A
USGS	08064550	2014-03-11	829800	A	826700	A	828700	A	307.91	A	307.83	A	307.88	A
USGS	08064550	2014-03-12	829000	A	824000	A	826400	A	307.89	A	307.76	A	307.82	A
USGS	08064550	2014-03-13	827000	A	826300	A	826600	A	307.84	A	307.82	A	307.83	A
USGS	08064550	2014-03-14	827000	A	825500	A	826200	A	307.84	A	307.80	A	307.82	A
USGS	08064550	2014-03-15	827800	A	824700	A	825800	A	307.86	A	307.78	A	307.81	A
USGS	08064550	2014-03-16	828600	A	824300	A	826400	A	307.88	A	307.77	A	307.82	A
USGS	08064550	2014-03-17	826300	A	824700	A	825800	A	307.82	A	307.78	A	307.81	A
USGS	08064550	2014-03-18	828200	A	824000	A	826100	A	307.87	A	307.76	A	307.82	A
USGS	08064550	2014-03-19	825100	A	823200	A	824000	A	307.79	A	307.74	A	307.76	A
USGS	08064550	2014-03-20	824000	A	823600	A	823700	A	307.76	A	307.75	A	307.75	A
USGS	08064550	2014-03-21	824300	A	822800	A	823500	A	307.77	A	307.73	A	307.75	A
USGS	08064550	2014-03-22	823200	A	821300	A	822600	A	307.74	A	307.69	A	307.72	A
USGS	08064550	2014-03-23	823600	A	819300	A	821400	A	307.75	A	307.64	A	307.69	A
USGS	08064550	2014-03-24	822000	A	820900	A	821400	A	307.71	A	307.68	A	307.69	A
USGS	08064550	2014-03-25	821300	A	818500	A	820000	A	307.69	A	307.62	A	307.66	A
USGS	08064550	2014-03-26	821300	A	818900	A	819800	A	307.69	A	307.63	A	307.65	A
USGS	08064550	2014-03-27	820100	A	818200	A	819200	A	307.66	A	307.61	A	307.64	A
USGS	08064550	2014-03-28	821300	A	816200	A	818700	A	307.69	A	307.56	A	307.63	A
USGS	08064550	2014-03-29	818900	A	817400	A	818100	A	307.63	A	307.59	A	307.61	A
USGS	08064550	2014-03-30	818200	A	817000	A	817600	A	307.61	A	307.58	A	307.60	A
USGS	08064550	2014-03-31	818500	A	816200	A	817100	A	307.62	A	307.56	A	307.58	A
USGS	08064550	2014-04-01	817000	A	815800	A	816200	A	307.58	A	307.55	A	307.56	A
USGS	08064550	2014-04-02	817400	A	815100	A	816100	A	307.59	A	307.53	A	307.56	A
USGS	08064550	2014-04-03	818200	A	815100	A	816300	A	307.61	A	307.53	A	307.56	A
USGS	08064550	2014-04-04	816600	A	810400	A	813500	A	307.57	A	307.41	A	307.49	A
USGS	08064550	2014-04-05	813500	A	810800	A	812500	A	307.49	A	307.42	A	307.46	A
USGS	08064550	2014-04-06	817000	A	810800	A	814100	A	307.58	A	307.42	A	307.50	A
USGS	08064550	2014-04-07	817800	A	813900	A	815700	A	307.60	A	307.50	A	307.55	A
USGS	08064550	2014-04-08	816600	A	813100	A	815300	A	307.57	A	307.48	A	307.53	A
USGS	08064550	2014-04-09	815500	A	813900	A	814500	A	307.54	A	307.50	A	307.52	A
USGS	08064550	2014-04-10	816600	A	813500	A	814800	A	307.57	A	307.49	A	307.52	A
USGS	08064550	2014-04-11	815100	A	812400	A	813400	A	307.53	A	307.46	A	307.49	A
USGS	08064550	2014-04-12	814300	A	811600	A	813200	A	307.51	A	307.44	A	307.48	A
USGS	08064550	2014-04-13	814300	A	811600	A	812500	A	307.51	A	307.44	A	307.46	A
USGS	08064550	2014-04-14	813500	A	808900	A	810900	A	307.49	A	307.37	A	307.42	A
USGS	08064550	2014-04-15	811200	A	810000	A	810500	A	307.43	A	307.40	A	307.41	A
USGS	08064550	2014-04-16	811200	A	808500	A	809700	A	307.43	A	307.36	A	307.39	A
USGS	08064550	2014-04-17	808900	A	808100	A	808300	A	307.37	A	307.35	A	307.36	A
USGS	08064550	2014-04-18	808100	A	807300	A	807800	A	307.35	A	307.33	A	307.34	A
USGS	08064550	2014-04-19	807300	A	806600	A	807100	A	307.33	A	307.31	A	307.32	A
USGS	08064550	2014-04-20	807700	A	806200	A	806700	A	307.34	A	307.30	A	307.31	A
USGS	08064550	2014-04-21	807000	A	804600	A	806200	A	307.32	A	307.26	A	307.30	A
USGS	08064550	2014-04-22	807000	A	805400	A	805800	A	307.32	A	307.28	A	307.29	A
USGS	08064550	2014-04-23	805800	A	805000	A	805300	A	307.29	A	307.27	A	307.28	A
USGS	08064550	2014-04-24	807000	A	803500	A	805000	A	307.32	A	307.23	A	307.27	A
USGS	08064550	2014-04-25	803900	A	802700	A	803300	A	307.24	A	307.21	A	307.23	A
USGS	08064550	2014-04-26	803500	A	802300	A	802800	A	307.23	A	307.20	A	307.21	A
USGS	08064550	2014-04-27	803900	A	801500	A	802500	A	307.24	A	307.18	A	307.21	A
USGS	08064550	2014-04-28	803100	A	800400	A	801400	A	307.22	A	307.15	A	307.18	A
USGS	08064550	2014-04-29	800400	A	797700	A	799200	A	307.15	A	307.08	A	307.12	A
USGS	08064550	2014-04-30	798500	A	796100	A	797200	A	307.10	A	307.04	A	307.07	A
USGS	08064550	2014-05-01	796500	A	795400	A	796100	A	307.05	A	307.02	A	307.04	A
USGS	08064550	2014-05-02	795800	A	794600	A	795300	A	307.03	A	307.00	A	307.02	A
USGS	08064550	2014-05-03	794600	A	794300	A	794500	A	307.00	A	306.99	A	307.00	A
USGS	08064550	2014-05-04	794300	A	793300	A	793600	A	306.99	A	306.96	A	306.97	A
USGS	08064550	2014-05-05	793300	A	791900	A	792700	A	306.96	A	306.92	A	306.94	A
USGS	08064550	2014-05-06	792300	A	791300	A	791800	A	306.93	A	306.90	A	306.91	A
USGS	08064550	2014-05-07	791300	A	789900	A	790500	A	306.90	A	306.86	A	306.88	A
USGS	08064550	2014-05-08	792300	A	789300	A	789800	A	306.93	A	306.84	A	306.86	A
USGS	08064550	2014-05-09	794300	A	791300	A	793100	A	306.99	A	306.90	A	306.95	A
USGS	08064550	2014-05-10	797300	A	793900	A	795800	A	307.07	A	306.98	A	307.03	A
USGS	08064550	2014-05-11	799200	A	797300	A	798000	A	307.12	A	307.07	A	307.09	A
USGS	08064550	2014-05-12	803100	A	797700	A	799000	A	307.22	A	307.08	A	307.11	A
USGS	08064550	2014-05-13	805400	A	801200	A	802900	A	307.28	A	307.17	A	307.21	A
USGS	08064550	2014-05-14	814700	A	805000	A	809900	A	307.52	A	307.27	A	307.40	A
USGS	08064550	2014-05-15	823600	A	814700	A	819600	A	307.75	A	307.52	A	307.65	A
USGS	08064550	2014-05-16	826700	A	822400	A	824900	A	307.83	A	307.72	A	307.78	A
USGS	08064550	2014-05-17	828600	A	825500	A	826700	A	307.88	A	307.80	A	307.83	A
USGS	08064550	2014-05-18	829000	A	826700	A	828100	A	307.89	A	307.83	A	307.87	A
USGS	08064550	2014-05-19	830500	A	828600	A	829400	A	307.93	A	307.88	A	307.90	A
USGS	08064550	2014-05-20	830900	A	829000	A	830000	A	307.94	A	307.89	A	307.92	A
USGS	08064550	2014-05-21	830900	A	829800	A	830200	A	307.94	A	307.91	A	307.92	A
USGS	08064550	2014-05-22	830500	A	829800	A	829900	A	307.93	A	307.91	A	307.91	A
USGS	08064550	2014-05-23	830500	A	829800	A	830100	A	307.93	A	307.91	A	307.92	A
USGS	08064550	2014-05-24	830100	A	829000	A	829600	A	307.92	A	307.89	A	307.91	A
USGS	08064550	2014-05-25	830100	A	828600	A	829200	A	307.92	A	307.88	A	307.90	A
USGS	08064550	2014-05-26	832100	A	826700	A	829100	A	307.97	A	307.83	A	307.89	A
USGS	08064550	2014-05-27	831300	A	828600	A	830300	A	307.95	A	307.88	A	307.92	A
USGS	08064550	2014-05-28	830500	A	829000	A	829700	A	307.93	A	307.89	A	307.91	A
USGS	08064550	2014-05-29	829400	A	829000	A	829300	A	307.90	A	307.89	A	307.90	A
USGS	08064550	2014-05-30	829400	A	828200	A	828700	A	307.90	A	307.87	A	307.88	A
USGS	08064550	2014-05-31	828200	A	827000	A	828000	A	307.87	A	307.84	A	307.86	A
USGS	08064550	2014-06-01	828600	A	827800	A	828000	A	307.88	A	307.86	A	307.86	A
USGS	08064550	2014-06-02	828600	A	826700	A	827300	A	307.88	A	307.83	A	307.85	A
USGS	08064550	2014-06-03	827000	A	826300	A	826500	A	307.84	A	307.82	A	307.83	A
USGS	08064550	2014-06-04	827000	A	825100	A	826000	A	307.84	A	307.79	A	307.81	A
USGS	08064550	2014-06-05	826300	A	823600	A	824900	A	307.82	A	307.75	A	307.78	A
USGS	08064550	2014-06-06	825100	A	823200	A	823900	A	307.79	A	307.74	A	307.76	A
USGS	08064550	2014-06-07	824000	A	822000	A	822800	A	307.76	A	307.71	A	307.73	A
USGS	08064550	2014-06-08	824000	A	819700	A	822100	A	307.76	A	307.65	A	307.71	A
USGS	08064550	2014-06-09	832100	A	819300	A	825600	A	307.97	A	307.64	A	307.80	A
USGS	08064550	2014-06-10	829800	A	828600	A	829100	A	307.91	A	307.88	A	307.89	A
USGS	08064550	2014-06-11	829800	A	828600	A	829200	A	307.91	A	307.88	A	307.90	A
USGS	08064550	2014-06-12	831700	A	827000	A	829500	A	307.96	A	307.84	A	307.90	A
USGS	08064550	2014-06-13	831300	A	828600	A	830000	A	307.95	A	307.88	A	307.92	A
USGS	08064550	2014-06-14	831300	A	829800	A	830400	A	307.95	A	307.91	A	307.93	A
USGS	08064550	2014-06-15	831300	A	829000	A	830300	A	307.95	A	307.89	A	307.92	A
USGS	08064550	2014-06-16	830100	A	828600	A	829400	A	307.92	A	307.88	A	307.90	A
USGS	08064550	2014-06-17	829800	A	827800	A	828700	A	307.91	A	307.86	A	307.88	A
USGS	08064550	2014-06-18	829800	A	827000	A	828100	A	307.91	A	307.84	A	307.87	A
USGS	08064550	2014-06-19	829400	A	827400	A	828100	A	307.90	A	307.85	A	307.87	A
USGS	08064550	2014-06-20	827800	A	826300	A	826900	A	307.86	A	307.82	A	307.84	A
USGS	08064550	2014-06-21	827000	A	825500	A	826200	A	307.84	A	307.80	A	307.82	A
USGS	08064550	2014-06-22	828600	A	824300	A	825900	A	307.88	A	307.77	A	307.81	A
USGS	08064550	2014-06-23	827800	A	824700	A	826000	A	307.86	A	307.78	A	307.81	A
USGS	08064550	2014-06-24	830900	A	825100	A	826500	A	307.94	A	307.79	A	307.83	A
USGS	08064550	2014-06-25	835500	A	827800	A	831900	A	308.06	A	307.86	A	307.96	A
USGS	08064550	2014-06-26	841300	A	835500	A	838300	A	308.21	A	308.06	A	308.13	A
USGS	08064550	2014-06-27	844000	A	841000	A	843000	A	308.28	A	308.20	A	308.25	A
